non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,electricity_pricing,carbon_intensity,month_sin,month_cos,hour_sin,hour_cos,day_type_sin,day_type_cos
0.9386591364398424,0.6240601503759398,0.6777777777777778,0.7333333333333333,0.4365781710914455,0.1825813221406086,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6739821302675542,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0.9116173873508804,0.5827067669172933,0.7333333333333333,0.7,0.3854473942969518,0.4155299055613851,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7347078602179098,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
0.8845756382619185,0.5639097744360902,0.7555555555555555,0.6777777777777778,0.2271386430678466,0.335781741867786,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7767958835144517,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0.8575338891729566,0.5639097744360902,0.7,0.7555555555555555,0.0265486725663716,0.1500524658971668,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8158322546802272,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336
0.8304921400839944,0.5413533834586466,0.7333333333333333,0.7555555555555555,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8128927525153922,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
0.8034503909950325,0.5639097744360902,0.6666666666666666,0.6444444444444444,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8149789500048128,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
0.7764086419060705,0.5639097744360902,0.7,0.6333333333333333,0.0,0.0,0.0303030303030302,1.0,1.0,0.827132250636017,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
0.3320576745687966,0.5187969924812029,0.7888888888888889,0.6444444444444444,0.0,0.0,0.0303030303030302,1.0,1.0,0.8313764480814481,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336
0.0555860607146601,0.5413533834586466,0.7888888888888889,0.7666666666666666,0.0,0.0,0.0303030303030302,1.0,1.0,0.8153530512619,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336
0.0020422046919781,0.5187969924812029,0.8555555555555555,0.6444444444444444,0.0,0.0,0.0303030303030302,1.0,1.0,0.8094408418389851,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
0.1229906622502392,0.5187969924812029,0.8555555555555555,0.5666666666666667,0.0,0.0,0.0303030303030302,1.0,1.0,0.8192775905589691,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
0.543847590702546,0.5187969924812029,0.8888888888888888,0.8222222222222222,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.805797410617636,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
0.8790915696612013,0.4999999999999999,0.8888888888888888,0.7555555555555555,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7515490861859007,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
0.4922601511860619,0.4774436090225563,0.9222222222222224,0.7555555555555555,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6854432797171985,-0.8660254037844385,-0.5000000000000004,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336
0.7439705766362388,0.4999999999999999,0.8888888888888888,0.7666666666666666,0.0147492625368731,0.0146904512067156,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.5732655955737895,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
0.9956810020864156,0.5413533834586466,0.8555555555555555,0.7555555555555555,0.1140609636184857,0.0440713536201469,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4840315902472572,-0.8660254037844385,-0.5000000000000004,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143
0.775624945294973,0.5413533834586466,0.8555555555555555,0.8222222222222222,0.247787610619469,0.0776495278069255,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4561416296558377,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143
0.4970196159069084,0.5413533834586466,0.8222222222222222,0.8222222222222222,0.2871189773844641,0.036726128016789,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4405856110789597,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143
0.3893483921207141,0.6052631578947368,0.7333333333333333,0.8222222222222222,0.4287118977384464,0.0996852046169989,1.0,0.0303030303030302,0.0303030303030302,0.4358682174044354,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
0.120908386567012,0.6052631578947368,0.7,0.8555555555555555,0.5939036381514258,0.2193074501573977,1.0,0.0303030303030302,0.0303030303030302,0.4587026788989437,-0.8660254037844385,-0.5000000000000004,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143
0.1199416214754425,0.6240601503759398,0.6777777777777778,0.8222222222222222,0.5791543756145526,0.1511017838405036,1.0,0.0303030303030302,0.0303030303030302,0.4747979727864868,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143
0.5979406077870296,0.5789473684210527,0.7555555555555555,0.7333333333333333,0.544739429695182,0.1395592864637985,1.0,0.0303030303030302,0.0303030303030302,0.5368943824976049,-0.8660254037844385,-0.5000000000000004,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
0.2078084512573449,0.5789473684210527,0.7555555555555555,0.6222222222222222,0.8918387413962636,0.7187827911857293,1.0,0.0303030303030302,0.0303030303030302,0.6027152968343767,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143
0.8478919804925492,0.6466165413533834,0.6444444444444444,0.6,0.7758112094395281,0.8153200419727178,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.664318975126216,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143
0.6840683951218384,0.6466165413533834,0.6333333333333333,0.6222222222222222,0.6204523107177975,0.7376705141657922,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7236693898469515,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143
0.6640266405467039,0.6240601503759398,0.6444444444444444,0.5777777777777777,0.4355948869223205,0.6138509968520461,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7990309032045517,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143
0.6439848859715694,0.6654135338345865,0.7666666666666666,0.5333333333333333,0.2409046214355949,0.3536201469045121,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8248594518747279,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143
0.4471769164522617,0.6466165413533834,0.6444444444444444,0.5333333333333333,0.0265486725663716,0.1542497376705141,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8191760832511288,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143
0.4204736720368358,0.6466165413533834,0.5666666666666667,0.5333333333333333,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8179141478057086,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143
0.6387449510098238,0.5413533834586466,0.8222222222222222,0.5111111111111111,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8456316027346429,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143
0.8570162299828118,0.5639097744360902,0.7555555555555555,0.6,0.0,0.0,0.0303030303030302,1.0,1.0,0.8536826553290036,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143
0.2982666660582057,0.5639097744360902,0.7555555555555555,0.6,0.0,0.0,0.0303030303030302,1.0,1.0,0.8366464558647788,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143
0.1059550172660377,0.5187969924812029,0.7666666666666666,0.6,0.0,0.0,0.0303030303030302,1.0,1.0,0.7858111609318901,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143
0.4793833016045046,0.5413533834586466,0.7555555555555555,0.6444444444444444,0.0,0.0,0.0303030303030302,1.0,1.0,0.7350421815840864,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143
5.673705355535082e-10,0.5187969924812029,0.8222222222222222,0.7555555555555555,0.0,0.0,0.0303030303030302,1.0,1.0,0.7160248394909783,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143
0.0,0.5187969924812029,0.8222222222222222,0.7555555555555555,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6984643590388213,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143
5.673705355535082e-10,0.5187969924812029,0.8222222222222222,0.7,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6430616136587401,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143
5.673705355535082e-10,0.4999999999999999,0.8555555555555555,0.7333333333333333,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.5782463122598454,-0.8660254037844385,-0.5000000000000004,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143
5.673705355535082e-10,0.5187969924812029,0.8222222222222222,0.8222222222222222,0.0265486725663716,0.1511017838405036,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.5158740448509991,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.2225209339563143
5.673705355535082e-10,0.5827067669172933,0.7333333333333333,0.7888888888888889,0.1887905604719764,0.4144805876180483,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4473525914990704,-0.8660254037844385,-0.5000000000000004,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.6466165413533834,0.6222222222222222,0.7888888888888889,0.3972468043264504,0.6390346274921301,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4111309432445963,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.706766917293233,0.6,0.8222222222222222,0.6007866273353,0.7660020986358866,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4192994907842858,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.68796992481203,0.6222222222222222,0.8555555555555555,0.7649950835791545,0.832109129066107,1.0,0.0303030303030302,0.0303030303030302,0.4092289346912104,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.7293233082706767,0.5777777777777777,0.8555555555555555,0.8820058997050148,0.85099685204617,1.0,0.0303030303030302,0.0303030303030302,0.4115191874117693,-0.8660254037844385,-0.5000000000000004,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419
7.41947510678388e-10,0.7293233082706767,0.5333333333333333,0.8555555555555555,0.9419862340216324,0.8551941238195173,1.0,0.0303030303030302,0.0303030303030302,0.4612745600029516,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419
0.0052113705094093,0.7293233082706767,0.5333333333333333,0.7888888888888889,0.943952802359882,0.8593913955928647,1.0,0.0303030303030302,0.0303030303030302,0.5124551973657292,-0.8660254037844385,-0.5000000000000004,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
0.1087008591290202,0.706766917293233,0.5333333333333333,0.7333333333333333,0.8859390363815143,0.8520461699895069,1.0,0.0303030303030302,0.0303030303030302,0.6278333416503736,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419
0.4473199059885395,0.7293233082706767,0.5111111111111111,0.6,0.7767944936086529,0.8090241343126968,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6784422554204832,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419
0.8815056078405178,0.68796992481203,0.6,0.5555555555555556,0.6214355948869223,0.633788037775446,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6864850303918839,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419
0.4100165582493386,0.6654135338345865,0.6,0.6777777777777778,0.3559488692232055,0.3074501573976915,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.760821064516503,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419
0.4644242140949983,0.6466165413533834,0.6,0.6777777777777778,0.1219272369714847,0.0325288562434417,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8034240032618565,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419
0.7303929890871708,0.6240601503759398,0.6444444444444444,0.6777777777777778,0.0127826941986234,0.0136411332633788,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8285415750708269,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419
0.996361764079343,0.5827067669172933,0.7555555555555555,0.7,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8197845121890364,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419
0.8878344107524483,0.5639097744360902,0.7555555555555555,0.7333333333333333,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.8290389419589634,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419
0.7793070574255534,0.5639097744360902,0.7,0.7888888888888889,0.0,0.0,0.0303030303030302,1.0,1.0,0.8452314387904076,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419
0.6707797040986586,0.5413533834586466,0.7333333333333333,0.7888888888888889,0.0,0.0,0.0303030303030302,1.0,1.0,0.8378427852356534,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419
0.0793547143333782,0.4999999999999999,0.8222222222222222,0.7555555555555555,0.0,0.0,0.0303030303030302,1.0,1.0,0.849452789996469,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419
4.3643866228435317e-10,0.5187969924812029,0.7888888888888889,0.7888888888888889,0.0,0.0,0.0303030303030302,1.0,1.0,0.8556372149630096,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.5413533834586466,0.7888888888888889,0.7666666666666666,0.0,0.0,0.0303030303030302,1.0,1.0,0.8288008302219325,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.5187969924812029,0.8222222222222222,0.8222222222222222,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7920595837490867,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.4999999999999999,0.8555555555555555,0.8222222222222222,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6831516552762633,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.4999999999999999,0.8555555555555555,0.8555555555555555,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.5974184222519534,-0.8660254037844385,-0.5000000000000004,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.4999999999999999,0.8555555555555555,0.6444444444444444,0.0127826941986234,0.0073452256033578,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4976087366289781,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.4338837391175582,-0.900968867902419
5.673705355535082e-10,0.5413533834586466,0.7888888888888889,0.8222222222222222,0.0786627335299901,0.0052465897166841,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4723890426030333,-0.8660254037844385,-0.5000000000000004,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191
5.673705355535082e-10,0.5827067669172933,0.7333333333333333,0.7555555555555555,0.4110127826941986,0.5372507869884575,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4148326489315835,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
5.673705355535082e-10,0.68796992481203,0.6,0.7888888888888889,0.6057030481809244,0.7722980062959077,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4093947236539225,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191
5.782818110174376e-10,0.7518796992481203,0.5555555555555556,0.7888888888888889,0.7649950835791545,0.832109129066107,1.0,0.0303030303030302,0.0303030303030302,0.42789932613054,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
0.057285037946752,0.6654135338345865,0.6777777777777778,0.7888888888888889,0.8820058997050148,0.7754459601259182,1.0,0.0303030303030302,0.0303030303030302,0.460330437978491,-0.8660254037844385,-0.5000000000000004,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191
0.1273668216553543,0.6240601503759398,0.6777777777777778,0.7666666666666666,0.7079646017699115,0.2896117523609653,1.0,0.0303030303030302,0.0303030303030302,0.4665105585810924,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
0.1427606852219751,0.6240601503759398,0.6777777777777778,0.7333333333333333,0.4660766961651917,0.0692549842602308,1.0,0.0303030303030302,0.0303030303030302,0.5313809652985491,-0.8660254037844385,-0.5000000000000004,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
0.1677478080766075,0.6240601503759398,0.7,0.7555555555555555,0.4336283185840708,0.0314795383001049,1.0,0.0303030303030302,0.0303030303030302,0.6138010206072606,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
0.3461930105490974,0.6052631578947368,0.7333333333333333,0.7,0.3225172074729597,0.0188877229800629,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6414523964546233,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
0.4350666363145906,0.5639097744360902,0.7888888888888889,0.7,0.4385447394296952,0.2161594963273872,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6691608169493555,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
0.1542932066308498,0.5413533834586466,0.7888888888888889,0.7,0.4296951819075713,0.5057712486883525,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7361778714541916,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
0.6278244941486388,0.5413533834586466,0.7555555555555555,0.6666666666666666,0.2350049164208456,0.3410283315844701,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7453502818057611,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0.8293232481050457,0.5187969924812029,0.7888888888888889,0.7,0.0226155358898721,0.1416579223504722,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7334599730811702,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191
0.8873491124123085,0.5187969924812029,0.7666666666666666,0.7333333333333333,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.730584752571207,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
0.9453749767195712,0.5187969924812029,0.8222222222222222,0.7222222222222222,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.7646251289239776,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
0.9524626721687752,0.4999999999999999,0.8222222222222222,0.7555555555555555,0.0,0.0,0.0303030303030302,1.0,1.0,0.7659669079554343,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
0.8892912267728413,0.4999999999999999,0.8555555555555555,0.7555555555555555,0.0,0.0,0.0303030303030302,1.0,1.0,0.7741854050370991,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
0.8292546021442786,0.5413533834586466,0.6444444444444444,0.7666666666666666,0.0,0.0,0.0303030303030302,1.0,1.0,0.771557567201882,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191
0.769103544699117,0.4999999999999999,0.8222222222222222,0.7666666666666666,0.0,0.0,0.0303030303030302,1.0,1.0,0.7209348416266048,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
0.7343515613837474,0.5413533834586466,0.7555555555555555,0.7333333333333333,0.0,0.0,0.0303030303030302,1.0,1.0,0.7028578375017471,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
0.9454150659606592,0.5187969924812029,0.7888888888888889,0.7333333333333333,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.6685829915660482,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
0.9348263578663716,0.5187969924812029,0.7888888888888889,0.7333333333333333,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.5787787289686295,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
0.462891109530206,0.5187969924812029,0.7888888888888889,0.7,0.0,0.0,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4591343451111293,-0.8660254037844385,-0.5000000000000004,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191
0.4502688334941535,0.5187969924812029,0.7666666666666666,0.7555555555555555,0.0176991150442477,0.0545645330535152,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.4035906909379185,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
0.1113036702681483,0.5413533834586466,0.7333333333333333,0.6444444444444444,0.1091445427728613,0.049317943336831,0.0303030303030302,0.0303030303030302,0.0303030303030302,0.3772534705116777,-0.8660254037844385,-0.5000000000000004,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146
