non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month_sin,month_cos,hour_sin,hour_cos,day_type_sin,day_type_cos
0.9386591364398423,0.6240601503759398,0.5639097744360902,0.6052631578947368,0.6777777777777778,0.7,0.7333333333333333,0.4365781710914455,0.0,0.4287118977384464,0.1825813221406086,0.0,0.09968520461699895,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6052631578947368,0.4666172147404734,0.6739821302675542,0.7,0.7649950835791545,0.770199370409234,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0.9116173873508805,0.5827067669172933,0.5187969924812029,0.6052631578947368,0.7333333333333333,0.7888888888888889,0.7,0.38544739429695185,0.0,0.5939036381514258,0.41552990556138514,0.0,0.2193074501573977,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6240601503759398,0.6253737103943054,0.7347078602179098,0.6777777777777778,0.8879056047197641,0.85099685204617,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
0.8845756382619185,0.5639097744360902,0.5413533834586466,0.6240601503759398,0.7555555555555555,0.7888888888888889,0.6777777777777778,0.22713864306784662,0.0,0.5791543756145526,0.335781741867786,0.0,0.15110178384050368,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6466165413533834,0.7363988651075528,0.7767958835144517,0.6444444444444444,0.9478859390363815,0.8551941238195173,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0.8575338891729566,0.5639097744360902,0.5187969924812029,0.5789473684210527,0.7,0.8555555555555555,0.7555555555555555,0.026548672566371685,0.0,0.544739429695182,0.15005246589716684,0.0,0.13955928646379853,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6466165413533834,0.7948849695700189,0.8158322546802272,0.6777777777777778,0.9498525073746313,0.7838405036726128,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
0.8304921400839944,0.5413533834586466,0.5187969924812029,0.5789473684210527,0.7333333333333333,0.8555555555555555,0.7555555555555555,0.0,0.0,0.8918387413962636,0.0,0.0,0.7187827911857293,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6240601503759398,0.802952435193573,0.8128927525153922,0.7,0.6715830875122911,0.30535152151101785,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
0.8034503909950325,0.5639097744360902,0.5187969924812029,0.6466165413533834,0.6666666666666666,0.8888888888888888,0.6444444444444444,0.0,0.0,0.7758112094395281,0.0,0.0,0.8153200419727178,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6466165413533834,0.7636223794602938,0.8149789500048128,0.6777777777777778,0.5132743362831859,0.16054564533053517,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
0.7764086419060705,0.5639097744360902,0.4999999999999999,0.6466165413533834,0.7,0.8888888888888888,0.6333333333333333,0.0,0.0,0.6204523107177975,0.0,0.0,0.7376705141657922,0.030303030303030276,0.030303030303030276,1.0,1.0,0.6240601503759398,0.6545266894742581,0.827132250636017,0.6777777777777778,0.4365781710914455,0.1825813221406086,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
0.3320576745687966,0.5187969924812029,0.47744360902255634,0.6240601503759398,0.7888888888888889,0.9222222222222223,0.6444444444444444,0.0,0.0,0.43559488692232057,0.0,0.0,0.6138509968520461,0.030303030303030276,0.030303030303030276,1.0,1.0,0.5827067669172933,0.48973817405865255,0.8313764480814481,0.7333333333333333,0.38544739429695185,0.41552990556138514,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
0.055586060714660115,0.5413533834586466,0.4999999999999999,0.6654135338345865,0.7888888888888889,0.8888888888888888,0.7666666666666666,0.0,0.014749262536873158,0.2409046214355949,0.0,0.014690451206715634,0.3536201469045121,0.030303030303030276,0.030303030303030276,1.0,1.0,0.5639097744360902,0.2673645910045411,0.8153530512619,0.7555555555555555,0.22713864306784662,0.335781741867786,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
0.002042204691978163,0.5187969924812029,0.5413533834586466,0.6466165413533834,0.8555555555555555,0.8555555555555555,0.6444444444444444,0.0,0.11406096361848575,0.026548672566371685,0.0,0.04407135362014691,0.15424973767051417,0.030303030303030276,0.030303030303030276,1.0,1.0,0.5639097744360902,0.02396904628300843,0.8094408418389851,0.7,0.026548672566371685,0.15005246589716684,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
0.12299066225023926,0.5187969924812029,0.5413533834586466,0.6466165413533834,0.8555555555555555,0.8555555555555555,0.5666666666666667,0.0,0.24778761061946905,0.0,0.0,0.0776495278069255,0.0,0.030303030303030276,0.030303030303030276,1.0,1.0,0.5413533834586466,0.0,0.8192775905589691,0.7333333333333333,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
0.543847590702546,0.5187969924812029,0.5413533834586466,0.5413533834586466,0.8888888888888888,0.8222222222222222,0.8222222222222222,0.0,0.2871189773844641,0.0,0.0,0.03672612801678909,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5639097744360902,0.0,0.805797410617636,0.6666666666666666,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
0.8790915696612013,0.4999999999999999,0.6052631578947368,0.5639097744360902,0.8888888888888888,0.7333333333333333,0.7555555555555555,0.0,0.4287118977384464,0.0,0.0,0.09968520461699895,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5639097744360902,0.0,0.7515490861859007,0.7,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
0.4922601511860619,0.47744360902255634,0.6052631578947368,0.5639097744360902,0.9222222222222223,0.7,0.7555555555555555,0.0,0.5939036381514258,0.0,0.0,0.2193074501573977,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.6854432797171985,0.7888888888888889,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
0.7439705766362388,0.4999999999999999,0.6240601503759398,0.5187969924812029,0.8888888888888888,0.6777777777777778,0.7666666666666666,0.014749262536873158,0.5791543756145526,0.0,0.014690451206715634,0.15110178384050368,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5413533834586466,0.0,0.5732655955737895,0.7888888888888889,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
0.9956810020864155,0.5413533834586466,0.5789473684210527,0.5413533834586466,0.8555555555555555,0.7555555555555555,0.7555555555555555,0.11406096361848575,0.544739429695182,0.0,0.04407135362014691,0.13955928646379853,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.4840315902472572,0.8555555555555555,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
0.775624945294973,0.5413533834586466,0.5789473684210527,0.5187969924812029,0.8555555555555555,0.7555555555555555,0.8222222222222222,0.24778761061946905,0.8918387413962636,0.0,0.0776495278069255,0.7187827911857293,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.45614162965583777,0.8555555555555555,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
0.49701961590690846,0.5413533834586466,0.6466165413533834,0.5187969924812029,0.8222222222222222,0.6444444444444444,0.8222222222222222,0.2871189773844641,0.7758112094395281,0.0,0.03672612801678909,0.8153200419727178,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.4405856110789597,0.8888888888888888,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
0.38934839212071415,0.6052631578947368,0.6466165413533834,0.5187969924812029,0.7333333333333333,0.6333333333333333,0.8222222222222222,0.4287118977384464,0.6204523107177975,0.0,0.09968520461699895,0.7376705141657922,0.0,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.4999999999999999,0.0,0.43586821740443543,0.8888888888888888,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
0.12090838656701207,0.6052631578947368,0.6240601503759398,0.4999999999999999,0.7,0.6444444444444444,0.8555555555555555,0.5939036381514258,0.43559488692232057,0.0,0.2193074501573977,0.6138509968520461,0.0,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.47744360902255634,0.0,0.4587026788989437,0.9222222222222223,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
0.11994162147544256,0.6240601503759398,0.6654135338345865,0.5187969924812029,0.6777777777777778,0.7666666666666666,0.8222222222222222,0.5791543756145526,0.2409046214355949,0.026548672566371685,0.15110178384050368,0.3536201469045121,0.15110178384050368,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.4999999999999999,0.007330648036919242,0.4747979727864868,0.8888888888888888,0.014749262536873158,0.014690451206715634,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
0.5979406077870296,0.5789473684210527,0.6466165413533834,0.5827067669172933,0.7555555555555555,0.6444444444444444,0.7333333333333333,0.544739429695182,0.026548672566371685,0.1887905604719764,0.13955928646379853,0.15424973767051417,0.4144805876180483,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.5413533834586466,0.03745892197429967,0.5368943824976049,0.8555555555555555,0.11406096361848575,0.04407135362014691,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
0.2078084512573449,0.5789473684210527,0.6466165413533834,0.6466165413533834,0.7555555555555555,0.5666666666666667,0.6222222222222222,0.8918387413962636,0.0,0.3972468043264504,0.7187827911857293,0.0,0.6390346274921301,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.5413533834586466,0.12046538833734287,0.6027152968343767,0.8555555555555555,0.24778761061946905,0.0776495278069255,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
0.8478919804925492,0.6466165413533834,0.5413533834586466,0.706766917293233,0.6444444444444444,0.8222222222222222,0.6,0.7758112094395281,0.0,0.6007866273353,0.8153200419727178,0.0,0.7660020986358866,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5413533834586466,0.2820311791383941,0.664318975126216,0.8222222222222222,0.2871189773844641,0.03672612801678909,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
0.6840683951218384,0.6466165413533834,0.5639097744360902,0.68796992481203,0.6333333333333333,0.7555555555555555,0.6222222222222222,0.6204523107177975,0.0,0.7649950835791545,0.7376705141657922,0.0,0.832109129066107,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6052631578947368,0.4566256909414053,0.7236693898469515,0.7333333333333333,0.4287118977384464,0.09968520461699895,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0.6640266405467039,0.6240601503759398,0.5639097744360902,0.7293233082706767,0.6444444444444444,0.7555555555555555,0.5777777777777777,0.43559488692232057,0.0,0.8820058997050148,0.6138509968520461,0.0,0.85099685204617,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6052631578947368,0.6110622500185412,0.7990309032045517,0.7,0.5939036381514258,0.2193074501573977,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
0.6439848859715694,0.6654135338345865,0.5187969924812029,0.7293233082706767,0.7666666666666666,0.7666666666666666,0.5333333333333333,0.2409046214355949,0.0,0.9419862340216323,0.3536201469045121,0.0,0.8551941238195173,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6240601503759398,0.7249019283325316,0.8248594518747279,0.6777777777777778,0.5791543756145526,0.15110178384050368,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0.4471769164522617,0.6466165413533834,0.5413533834586466,0.7293233082706767,0.6444444444444444,0.7555555555555555,0.5333333333333333,0.026548672566371685,0.0,0.9439528023598821,0.15424973767051417,0.0,0.8593913955928647,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5789473684210527,0.7798579361754664,0.8191760832511288,0.7555555555555555,0.544739429695182,0.13955928646379853,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
0.42047367203683583,0.6466165413533834,0.5187969924812029,0.706766917293233,0.5666666666666667,0.8222222222222222,0.5333333333333333,0.0,0.0,0.8859390363815143,0.0,0.0,0.8520461699895069,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5789473684210527,0.7885137618366908,0.8179141478057086,0.7555555555555555,0.8918387413962636,0.7187827911857293,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
0.6387449510098238,0.5413533834586466,0.5187969924812029,0.7293233082706767,0.8222222222222222,0.8222222222222222,0.5111111111111111,0.0,0.0,0.7767944936086529,0.0,0.0,0.8090241343126968,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.6466165413533834,0.7433160709558388,0.8456316027346429,0.6444444444444444,0.7758112094395281,0.8153200419727178,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
0.8570162299828118,0.5639097744360902,0.5187969924812029,0.68796992481203,0.7555555555555555,0.8222222222222222,0.6,0.0,0.0,0.6214355948869223,0.0,0.0,0.633788037775446,0.030303030303030276,0.030303030303030276,1.0,1.0,0.6466165413533834,0.6466606783276021,0.8536826553290036,0.6333333333333333,0.6204523107177975,0.7376705141657922,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
0.29826666605820573,0.5639097744360902,0.4999999999999999,0.6654135338345865,0.7555555555555555,0.8555555555555555,0.6,0.0,0.0,0.3559488692232055,0.0,0.0,0.3074501573976915,0.030303030303030276,0.030303030303030276,1.0,1.0,0.6240601503759398,0.49137073640923296,0.8366464558647788,0.6444444444444444,0.43559488692232057,0.6138509968520461,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
0.10595501726603777,0.5187969924812029,0.5187969924812029,0.6466165413533834,0.7666666666666666,0.8222222222222222,0.6,0.0,0.026548672566371685,0.12192723697148476,0.0,0.15110178384050368,0.03252885624344176,0.030303030303030276,0.030303030303030276,1.0,1.0,0.6654135338345865,0.2741015615011793,0.7858111609318901,0.7666666666666666,0.2409046214355949,0.3536201469045121,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
0.4793833016045046,0.5413533834586466,0.5827067669172933,0.6240601503759398,0.7555555555555555,0.7333333333333333,0.6444444444444444,0.0,0.1887905604719764,0.012782694198623403,0.0,0.4144805876180483,0.013641133263378805,0.030303030303030276,0.030303030303030276,1.0,1.0,0.6466165413533834,0.0260521575766843,0.7350421815840864,0.6444444444444444,0.026548672566371685,0.15424973767051417,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.5187969924812029,0.6466165413533834,0.5827067669172933,0.8222222222222222,0.6222222222222222,0.7555555555555555,0.0,0.3972468043264504,0.0,0.0,0.6390346274921301,0.0,0.030303030303030276,0.030303030303030276,1.0,1.0,0.6466165413533834,0.0,0.7160248394909783,0.5666666666666667,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
0.0,0.5187969924812029,0.706766917293233,0.5639097744360902,0.8222222222222222,0.6,0.7555555555555555,0.0,0.6007866273353,0.0,0.0,0.7660020986358866,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5413533834586466,0.0,0.6984643590388213,0.8222222222222222,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.5187969924812029,0.68796992481203,0.5639097744360902,0.8222222222222222,0.6222222222222222,0.7,0.0,0.7649950835791545,0.0,0.0,0.832109129066107,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5639097744360902,0.0,0.6430616136587401,0.7555555555555555,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.4999999999999999,0.7293233082706767,0.5413533834586466,0.8555555555555555,0.5777777777777777,0.7333333333333333,0.0,0.8820058997050148,0.0,0.0,0.85099685204617,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5639097744360902,0.0,0.5782463122598454,0.7555555555555555,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.5187969924812029,0.7293233082706767,0.4999999999999999,0.8222222222222222,0.5333333333333333,0.8222222222222222,0.026548672566371685,0.9419862340216323,0.0,0.15110178384050368,0.8551941238195173,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.5158740448509991,0.7666666666666666,0.0,0.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.5827067669172933,0.7293233082706767,0.5187969924812029,0.7333333333333333,0.5333333333333333,0.7888888888888889,0.1887905604719764,0.9439528023598821,0.0,0.4144805876180483,0.8593913955928647,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5413533834586466,0.0,0.4473525914990704,0.7555555555555555,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
5.673705355535082e-10,0.6466165413533834,0.706766917293233,0.5413533834586466,0.6222222222222222,0.5333333333333333,0.7888888888888889,0.3972468043264504,0.8859390363815143,0.0,0.6390346274921301,0.8520461699895069,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.41113094324459637,0.8222222222222222,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
5.673705355535082e-10,0.706766917293233,0.7293233082706767,0.5187969924812029,0.6,0.5111111111111111,0.8222222222222222,0.6007866273353,0.7767944936086529,0.0,0.7660020986358866,0.8090241343126968,0.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.4192994907842858,0.8222222222222222,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
5.673705355535082e-10,0.68796992481203,0.68796992481203,0.4999999999999999,0.6222222222222222,0.6,0.8555555555555555,0.7649950835791545,0.6214355948869223,0.0,0.832109129066107,0.633788037775446,0.0,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.0,0.4092289346912104,0.8222222222222222,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
5.673705355535082e-10,0.7293233082706767,0.6654135338345865,0.4999999999999999,0.5777777777777777,0.6,0.8555555555555555,0.8820058997050148,0.3559488692232055,0.0,0.85099685204617,0.3074501573976915,0.0,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.4999999999999999,0.0,0.41151918741176935,0.8555555555555555,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
7.41947510678388e-10,0.7293233082706767,0.6466165413533834,0.4999999999999999,0.5333333333333333,0.6,0.8555555555555555,0.9419862340216323,0.12192723697148476,0.012782694198623403,0.8551941238195173,0.03252885624344176,0.007345225603357817,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.5187969924812029,0.008284745395303526,0.4612745600029516,0.8222222222222222,0.026548672566371685,0.15110178384050368,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
